LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1178.626586,1178.626568,1661327496.913372,117138.000,17496,2,GX,1,100,-0.305
1178.666851,1178.666833,1661327496.953637,117177.000,17496,2,GX,1,100,-0.702
1178.707116,1178.707098,1661327496.993902,117216.000,17512,3,GX,1,100,-0.397
1178.747382,1178.747364,1661327497.034167,117255.000,17512,3,GX,1,100,-0.031
1178.787647,1178.787629,1661327497.074432,117294.000,17512,3,GX,1,100,0.183
1178.827396,1178.827378,1661327497.114181,117332.500,17527,2,GX,1,100,0.610
1178.867145,1178.867127,1661327497.153930,117371.000,17527,2,GX,1,100,0.610
1178.907066,1178.907048,1661327497.193851,117409.667,17544,3,GX,1,100,1.770
1178.946987,1178.946969,1661327497.233772,117448.333,17544,3,GX,1,100,1.526
1178.986908,1178.986890,1661327497.273693,117487.000,17544,3,GX,1,100,0.275
1179.026485,1179.026467,1661327497.313270,117525.333,17565,3,GX,1,100,0.397
1179.066062,1179.066043,1661327497.352847,117563.667,17565,3,GX,1,100,0.580
1179.105638,1179.105620,1661327497.392424,117602.000,17565,3,GX,1,100,0.092
1179.145904,1179.145886,1661327497.432689,117641.000,17583,2,GX,1,100,-0.275
1179.186169,1179.186151,1661327497.472954,117680.000,17583,2,GX,1,100,0.916
1179.226176,1179.226158,1661327497.512961,117718.750,17606,4,GX,1,100,0.580
1179.266183,1179.266165,1661327497.552969,117757.500,17606,4,GX,1,100,0.793
1179.306190,1179.306172,1661327497.592976,117796.250,17606,4,GX,1,100,1.190
1179.346197,1179.346179,1661327497.632983,117835.000,17606,4,GX,1,100,0.488
1179.386118,1179.386100,1661327497.672904,117873.667,17624,3,GX,1,100,0.092
1179.426039,1179.426021,1661327497.712825,117912.333,17624,3,GX,1,100,1.251
1179.465960,1179.465942,1661327497.752746,117951.000,17624,3,GX,1,100,0.702
1179.506225,1179.506207,1661327497.793011,117990.000,17639,2,GX,1,100,0.214
1179.546490,1179.546472,1661327497.833276,118029.000,17639,2,GX,1,100,0.183
1179.586411,1179.586393,1661327497.873197,118067.667,17656,3,GX,1,100,0.031
1179.626332,1179.626314,1661327497.913118,118106.333,17656,3,GX,1,100,-1.923
1179.666253,1179.666235,1661327497.953039,118145.000,17656,3,GX,1,100,-1.862
1179.706174,1179.706156,1661327497.992960,118183.667,17676,3,GX,1,100,-1.312
1179.746095,1179.746077,1661327498.032881,118222.333,17676,3,GX,1,100,0.214
1179.786016,1179.785998,1661327498.072802,118261.000,17676,3,GX,1,100,0.610
1179.826798,1179.826780,1661327498.113584,118300.500,17692,2,GX,1,100,-0.824
1179.867579,1179.867561,1661327498.154365,118340.000,17692,2,GX,1,100,-1.373
1179.908188,1179.908170,1661327498.194974,118379.333,17710,3,GX,1,100,-1.282
1179.948798,1179.948780,1661327498.235584,118418.667,17710,3,GX,1,100,-1.007
1179.989407,1179.989389,1661327498.276193,118458.000,17710,3,GX,1,100,-0.488
1180.027607,1180.027589,1661327498.314393,118495.000,17733,8,GX,1,100,0.183
1180.065808,1180.065790,1661327498.352593,118532.000,17733,8,GX,1,100,1.160
1180.104008,1180.103990,1661327498.390794,118569.000,17733,8,GX,1,100,1.617
1180.142208,1180.142190,1661327498.428994,118606.000,17733,8,GX,1,100,1.740
1180.180409,1180.180391,1661327498.467194,118643.000,17733,8,GX,1,100,1.404
1180.218609,1180.218591,1661327498.505395,118680.000,17733,8,GX,1,100,1.312
1180.256809,1180.256791,1661327498.543595,118717.000,17733,8,GX,1,100,1.129
1180.295009,1180.294991,1661327498.581795,118754.000,17733,8,GX,1,100,1.068
1180.334655,1180.334637,1661327498.621441,118792.400,17752,5,GX,1,100,0.824
1180.374301,1180.374283,1661327498.661087,118830.800,17752,5,GX,1,100,-0.031
1180.413946,1180.413929,1661327498.700732,118869.200,17752,5,GX,1,100,0.092
1180.453592,1180.453574,1661327498.740378,118907.600,17752,5,GX,1,100,1.221
1180.493238,1180.493220,1661327498.780024,118946.000,17752,5,GX,1,100,1.526
1180.533159,1180.533141,1661327498.819945,118984.667,17769,3,GX,1,100,0.366
1180.573080,1180.573062,1661327498.859866,119023.333,17769,3,GX,1,100,-0.092
1180.613001,1180.612983,1661327498.899787,119062.000,17769,3,GX,1,100,0.763
1180.652922,1180.652904,1661327498.939708,119100.667,17786,3,GX,1,100,4.150
1180.692843,1180.692825,1661327498.979629,119139.333,17786,3,GX,1,100,4.303
1180.732764,1180.732746,1661327499.019550,119178.000,17786,3,GX,1,100,1.099
1180.772685,1180.772667,1661327499.059471,119216.667,17804,3,GX,1,100,1.373
1180.812606,1180.812588,1661327499.099392,119255.333,17804,3,GX,1,100,2.045
1180.852527,1180.852509,1661327499.139313,119294.000,17804,3,GX,1,100,-0.763
1180.892276,1180.892258,1661327499.179062,119332.500,17822,2,GX,1,100,0.824
1180.932025,1180.932007,1661327499.218811,119371.000,17822,2,GX,1,100,0.519
1180.971602,1180.971584,1661327499.258388,119409.333,17842,3,GX,1,100,0.519
1181.011179,1181.011161,1661327499.297965,119447.667,17842,3,GX,1,100,1.556
1181.050756,1181.050738,1661327499.337542,119486.000,17842,3,GX,1,100,0.366
1181.090504,1181.090487,1661327499.377290,119524.500,17856,2,GX,1,100,0.244
1181.130253,1181.130235,1661327499.417039,119563.000,17856,2,GX,1,100,0.458
1181.170174,1181.170156,1661327499.456960,119601.667,17873,3,GX,1,100,0.641
1181.210095,1181.210078,1661327499.496881,119640.333,17873,3,GX,1,100,0.183
1181.250016,1181.249999,1661327499.536803,119679.000,17873,3,GX,1,100,0.641
1181.289937,1181.289920,1661327499.576724,119717.667,17893,3,GX,1,100,0.275
1181.329858,1181.329841,1661327499.616645,119756.333,17893,3,GX,1,100,1.160
1181.369780,1181.369762,1661327499.656566,119795.000,17893,3,GX,1,100,-0.275
1181.410045,1181.410027,1661327499.696831,119834.000,17910,2,GX,1,100,-0.275
1181.450310,1181.450292,1661327499.737096,119873.000,17910,2,GX,1,100,0.244
1181.490231,1181.490213,1661327499.777017,119911.667,17926,3,GX,1,100,-0.519
1181.530152,1181.530134,1661327499.816938,119950.333,17926,3,GX,1,100,0.977
1181.570073,1181.570055,1661327499.856859,119989.000,17926,3,GX,1,100,-0.275
1181.608961,1181.608944,1661327499.895748,120026.667,17944,3,GX,1,100,0.183
1181.647850,1181.647832,1661327499.934636,120064.333,17944,3,GX,1,100,1.007
1181.686739,1181.686721,1661327499.973525,120102.000,17944,3,GX,1,100,-0.702
1181.726488,1181.726470,1661327500.013274,120140.500,17960,2,GX,1,100,1.251
1181.766237,1181.766219,1661327500.053023,120179.000,17960,2,GX,1,100,0.275
1181.806158,1181.806140,1661327500.092944,120217.667,17977,3,GX,1,100,-0.092
1181.846079,1181.846061,1661327500.132865,120256.333,17977,3,GX,1,100,0.275
1181.886000,1181.885982,1661327500.172786,120295.000,17977,3,GX,1,100,0.397
1181.925921,1181.925903,1661327500.212707,120333.667,17994,3,GX,1,100,0.641
1181.965842,1181.965824,1661327500.252628,120372.333,17994,3,GX,1,100,0.610
1182.005763,1182.005745,1661327500.292549,120411.000,17994,3,GX,1,100,0.519
1182.045684,1182.045666,1661327500.332470,120449.667,18015,3,GX,1,100,0.885
1182.085605,1182.085587,1661327500.372391,120488.333,18015,3,GX,1,100,1.648
1182.125526,1182.125508,1661327500.412312,120527.000,18015,3,GX,1,100,1.282
1182.165275,1182.165257,1661327500.452061,120565.500,18029,2,GX,1,100,1.526
1182.205024,1182.205006,1661327500.491810,120604.000,18029,2,GX,1,100,0.580
1182.244256,1182.244238,1661327500.531043,120642.000,18047,3,GX,1,100,1.434
1182.283489,1182.283471,1661327500.570275,120680.000,18047,3,GX,1,100,1.221
1182.322722,1182.322704,1661327500.609508,120718.000,18047,3,GX,1,100,1.282
1182.362471,1182.362453,1661327500.649257,120756.500,18063,2,GX,1,100,2.625
1182.402220,1182.402202,1661327500.689006,120795.000,18063,2,GX,1,100,2.197
1182.442141,1182.442123,1661327500.728927,120833.667,18082,3,GX,1,100,2.350
1182.482062,1182.482044,1661327500.768848,120872.333,18082,3,GX,1,100,2.350
1182.521983,1182.521965,1661327500.808769,120911.000,18082,3,GX,1,100,3.235
1182.562248,1182.562230,1661327500.849034,120950.000,18098,3,GX,1,100,3.021
1182.602513,1182.602495,1661327500.889299,120989.000,18098,3,GX,1,100,2.502
1182.642778,1182.642760,1661327500.929564,121028.000,18098,3,GX,1,100,2.045
1182.682011,1182.681993,1661327500.968797,121066.000,18114,2,GX,1,100,0.305
1182.721244,1182.721226,1661327501.008030,121104.000,18114,2,GX,1,100,0.366
1182.761509,1182.761491,1661327501.048295,121143.000,18133,3,GX,1,100,-0.122
1182.801774,1182.801756,1661327501.088560,121182.000,18133,3,GX,1,100,-0.488
1182.842039,1182.842021,1661327501.128825,121221.000,18133,3,GX,1,100,-1.129
1182.877486,1182.877468,1661327501.164273,121255.333,18150,3,GX,1,100,-0.031
1182.912933,1182.912915,1661327501.199720,121289.667,18150,3,GX,1,100,-0.702
1182.948380,1182.948363,1661327501.235167,121324.000,18150,3,GX,1,100,-0.641
1182.988646,1182.988628,1661327501.275432,121363.000,18169,2,GX,1,100,-0.763
1183.028911,1183.028893,1661327501.315697,121402.000,18169,2,GX,1,100,-1.099
1183.069176,1183.069158,1661327501.355962,121441.000,18186,3,GX,1,100,-0.977
1183.109441,1183.109423,1661327501.396228,121480.000,18186,3,GX,1,100,-1.221
1183.149706,1183.149688,1661327501.436493,121519.000,18186,3,GX,1,100,-0.977
1183.190316,1183.190298,1661327501.477102,121558.333,18204,3,GX,1,100,-3.204
1183.230925,1183.230907,1661327501.517711,121597.667,18204,3,GX,1,100,-5.493
1183.271534,1183.271516,1661327501.558321,121637.000,18204,3,GX,1,100,-4.852
1183.311283,1183.311265,1661327501.598070,121675.500,18222,2,GX,1,100,-4.059
1183.351032,1183.351014,1661327501.637819,121714.000,18222,2,GX,1,100,-5.585
1183.390953,1183.390935,1661327501.677740,121752.667,18240,3,GX,1,100,-4.059
1183.430874,1183.430856,1661327501.717661,121791.333,18240,3,GX,1,100,-2.289
1183.470795,1183.470777,1661327501.757582,121830.000,18240,3,GX,1,100,-1.953
1183.510716,1183.510698,1661327501.797503,121868.667,18257,3,GX,1,100,-1.251
1183.550637,1183.550619,1661327501.837424,121907.333,18257,3,GX,1,100,-1.099
1183.590558,1183.590540,1661327501.877345,121946.000,18257,3,GX,1,100,-1.801
1183.630307,1183.630289,1661327501.917094,121984.500,18272,2,GX,1,100,-1.831
1183.670056,1183.670038,1661327501.956843,122023.000,18272,2,GX,1,100,0.183
1183.710321,1183.710303,1661327501.997108,122062.000,18291,3,GX,1,100,0.580
1183.750586,1183.750569,1661327502.037373,122101.000,18291,3,GX,1,100,1.526
1183.790852,1183.790834,1661327502.077638,122140.000,18291,3,GX,1,100,1.648
1183.831117,1183.831099,1661327502.117903,122179.000,18307,2,GX,1,100,1.923
1183.871382,1183.871364,1661327502.158169,122218.000,18307,2,GX,1,100,1.892
1183.911303,1183.911285,1661327502.198090,122256.667,18327,3,GX,1,100,2.991
1183.951224,1183.951206,1661327502.238010,122295.333,18327,3,GX,1,100,3.204
1183.991145,1183.991127,1661327502.277931,122334.000,18327,3,GX,1,100,2.899
1184.031410,1184.031392,1661327502.318197,122373.000,18343,2,GX,1,100,3.235
1184.071675,1184.071657,1661327502.358462,122412.000,18343,2,GX,1,100,1.984
1184.111596,1184.111578,1661327502.398383,122450.667,18360,3,GX,1,100,2.228
1184.151517,1184.151499,1661327502.438304,122489.333,18360,3,GX,1,100,1.984
1184.191438,1184.191420,1661327502.478225,122528.000,18360,3,GX,1,100,1.587
1184.231015,1184.230997,1661327502.517802,122566.333,18377,3,GX,1,100,2.167
1184.270592,1184.270574,1661327502.557379,122604.667,18377,3,GX,1,100,1.862
1184.310169,1184.310151,1661327502.596956,122643.000,18377,3,GX,1,100,1.099
1184.349918,1184.349900,1661327502.636704,122681.500,18397,2,GX,1,100,0.427
1184.389667,1184.389649,1661327502.676454,122720.000,18397,2,GX,1,100,-0.214
1184.430620,1184.430602,1661327502.717407,122759.667,18413,3,GX,1,100,-0.275
1184.471574,1184.471556,1661327502.758360,122799.333,18413,3,GX,1,100,-0.244
1184.512527,1184.512509,1661327502.799314,122839.000,18413,3,GX,1,100,-0.031
1184.552448,1184.552430,1661327502.839235,122877.667,18436,3,GX,1,100,-0.183
1184.592369,1184.592351,1661327502.879156,122916.333,18436,3,GX,1,100,-0.824
1184.632290,1184.632272,1661327502.919077,122955.000,18436,3,GX,1,100,0.061
1184.672039,1184.672021,1661327502.958826,122993.500,18452,2,GX,1,100,-0.244
1184.711788,1184.711770,1661327502.998575,123032.000,18452,2,GX,1,100,0.000
1184.751709,1184.751691,1661327503.038496,123070.667,18469,3,GX,1,100,0.153
1184.791630,1184.791612,1661327503.078417,123109.333,18469,3,GX,1,100,0.061
1184.831551,1184.831533,1661327503.118338,123148.000,18469,3,GX,1,100,0.092
1184.870784,1184.870766,1661327503.157571,123186.000,18485,3,GX,1,100,0.397
1184.910017,1184.909999,1661327503.196803,123224.000,18485,3,GX,1,100,0.275
1184.949249,1184.949232,1661327503.236036,123262.000,18485,3,GX,1,100,0.275
1184.990031,1184.990013,1661327503.276818,123301.500,18507,2,GX,1,100,0.519
1185.030812,1185.030794,1661327503.317599,123341.000,18507,2,GX,1,100,1.007
1185.071077,1185.071059,1661327503.357864,123380.000,18521,3,GX,1,100,1.129
1185.111342,1185.111325,1661327503.398129,123419.000,18521,3,GX,1,100,0.305
1185.151608,1185.151590,1661327503.438395,123458.000,18521,3,GX,1,100,0.580
1185.191529,1185.191511,1661327503.478315,123496.667,18538,3,GX,1,100,0.641
1185.231450,1185.231432,1661327503.518236,123535.333,18538,3,GX,1,100,1.404
1185.271371,1185.271353,1661327503.558157,123574.000,18538,3,GX,1,100,1.434
1185.311120,1185.311102,1661327503.597906,123612.500,18555,2,GX,1,100,1.404
1185.350869,1185.350851,1661327503.637655,123651.000,18555,2,GX,1,100,1.648
1185.390790,1185.390772,1661327503.677577,123689.667,18574,3,GX,1,100,1.740
1185.430711,1185.430693,1661327503.717498,123728.333,18574,3,GX,1,100,1.862
1185.470632,1185.470614,1661327503.757418,123767.000,18574,3,GX,1,100,1.526
1185.505735,1185.505717,1661327503.792521,123801.000,18590,3,GX,1,100,1.648
1185.540838,1185.540820,1661327503.827624,123835.000,18590,3,GX,1,100,1.404
1185.575940,1185.575923,1661327503.862727,123869.000,18590,3,GX,1,100,1.190
1185.615173,1185.615155,1661327503.901960,123907.000,18608,2,GX,1,100,2.380
1185.654406,1185.654388,1661327503.941193,123945.000,18608,2,GX,1,100,2.472
1185.694327,1185.694309,1661327503.981114,123983.667,18624,3,GX,1,100,1.648
1185.734248,1185.734230,1661327504.021035,124022.333,18624,3,GX,1,100,1.587
1185.774169,1185.774151,1661327504.060956,124061.000,18624,3,GX,1,100,1.587
1185.814090,1185.814072,1661327504.100877,124099.667,18641,3,GX,1,100,1.251
1185.854011,1185.853993,1661327504.140798,124138.333,18641,3,GX,1,100,1.373
1185.893932,1185.893914,1661327504.180719,124177.000,18641,3,GX,1,100,1.312
1185.934197,1185.934179,1661327504.220984,124216.000,18661,2,GX,1,100,0.671
1185.974462,1185.974445,1661327504.261249,124255.000,18661,2,GX,1,100,0.366
1186.014039,1186.014021,1661327504.300826,124293.333,18679,3,GX,1,100,0.793
1186.053616,1186.053598,1661327504.340403,124331.667,18679,3,GX,1,100,0.854
1186.093193,1186.093175,1661327504.379980,124370.000,18679,3,GX,1,100,0.946
1186.132426,1186.132408,1661327504.419213,124408.000,18694,3,GX,1,100,1.160
1186.171658,1186.171641,1661327504.458446,124446.000,18694,3,GX,1,100,0.610
1186.210891,1186.210873,1661327504.497678,124484.000,18694,3,GX,1,100,-0.092
1186.250640,1186.250622,1661327504.537427,124522.500,18712,2,GX,1,100,0.763
1186.290389,1186.290371,1661327504.577176,124561.000,18712,2,GX,1,100,0.977
1186.330310,1186.330292,1661327504.617097,124599.667,18728,3,GX,1,100,1.068
1186.370231,1186.370213,1661327504.657018,124638.333,18728,3,GX,1,100,1.343
1186.410152,1186.410134,1661327504.696939,124677.000,18728,3,GX,1,100,1.129
1186.450417,1186.450399,1661327504.737204,124716.000,18745,2,GX,1,100,0.946
1186.490682,1186.490665,1661327504.777469,124755.000,18745,2,GX,1,100,0.885
1186.530603,1186.530586,1661327504.817390,124793.667,18759,3,GX,1,100,0.732
1186.570524,1186.570507,1661327504.857311,124832.333,18759,3,GX,1,100,0.580
1186.610445,1186.610428,1661327504.897233,124871.000,18759,3,GX,1,100,0.885
1186.650366,1186.650349,1661327504.937154,124909.667,18777,3,GX,1,100,1.373
1186.690288,1186.690270,1661327504.977075,124948.333,18777,3,GX,1,100,2.319
1186.730209,1186.730191,1661327505.016996,124987.000,18777,3,GX,1,100,2.991
1186.768925,1186.768907,1661327505.055712,125024.500,18793,2,GX,1,100,3.143
1186.807642,1186.807624,1661327505.094429,125062.000,18793,2,GX,1,100,2.472
1186.847563,1186.847545,1661327505.134350,125100.667,18810,3,GX,1,100,1.678
1186.887484,1186.887466,1661327505.174271,125139.333,18810,3,GX,1,100,1.740
1186.927405,1186.927387,1661327505.214192,125178.000,18810,3,GX,1,100,2.045
1186.966981,1186.966964,1661327505.253769,125216.333,18831,3,GX,1,100,1.556
1187.006558,1187.006541,1661327505.293345,125254.667,18831,3,GX,1,100,1.312
1187.046135,1187.046117,1661327505.332922,125293.000,18831,3,GX,1,100,0.946
1187.086400,1187.086383,1661327505.373188,125332.000,18846,2,GX,1,100,0.763
1187.126666,1187.126648,1661327505.413453,125371.000,18846,2,GX,1,100,0.885
1187.166587,1187.166569,1661327505.453374,125409.667,18864,3,GX,1,100,0.519
1187.206508,1187.206490,1661327505.493295,125448.333,18864,3,GX,1,100,0.397
1187.246429,1187.246411,1661327505.533216,125487.000,18864,3,GX,1,100,0.183
1187.286178,1187.286160,1661327505.572965,125525.500,18882,2,GX,1,100,0.397
1187.325926,1187.325909,1661327505.612714,125564.000,18882,2,GX,1,100,0.244
1187.365159,1187.365141,1661327505.651947,125602.000,18903,3,GX,1,100,0.519
1187.404392,1187.404374,1661327505.691179,125640.000,18903,3,GX,1,100,0.610
1187.443625,1187.443607,1661327505.730412,125678.000,18903,3,GX,1,100,0.641
1187.483890,1187.483872,1661327505.770677,125717.000,18919,3,GX,1,100,0.671
1187.524155,1187.524137,1661327505.810942,125756.000,18919,3,GX,1,100,0.793
1187.564420,1187.564402,1661327505.851207,125795.000,18919,3,GX,1,100,0.793
1187.604169,1187.604151,1661327505.890956,125833.500,18935,2,GX,1,100,0.793
1187.643918,1187.643900,1661327505.930705,125872.000,18935,2,GX,1,100,0.854
1187.683495,1187.683477,1661327505.970282,125910.333,18952,3,GX,1,100,0.519
1187.723072,1187.723054,1661327506.009859,125948.667,18952,3,GX,1,100,0.366
1187.762649,1187.762631,1661327506.049436,125987.000,18952,3,GX,1,100,0.427
1187.802914,1187.802896,1661327506.089701,126026.000,18970,3,GX,1,100,0.671
1187.843179,1187.843161,1661327506.129966,126065.000,18970,3,GX,1,100,0.702
1187.883444,1187.883426,1661327506.170232,126104.000,18970,3,GX,1,100,0.793
1187.924742,1187.924724,1661327506.211529,126144.000,18988,2,GX,1,100,0.702
1187.966039,1187.966022,1661327506.252827,126184.000,18988,2,GX,1,100,0.366
1188.006304,1188.006287,1661327506.293092,126223.000,19004,3,GX,1,100,0.732
1188.046570,1188.046552,1661327506.333357,126262.000,19004,3,GX,1,100,0.732
1188.086835,1188.086817,1661327506.373622,126301.000,19004,3,GX,1,100,0.610
1188.126584,1188.126566,1661327506.413371,126339.500,19021,2,GX,1,100,0.793
1188.166333,1188.166315,1661327506.453120,126378.000,19021,2,GX,1,100,0.702
1188.205565,1188.205548,1661327506.492353,126416.000,19037,3,GX,1,100,0.702
1188.244798,1188.244780,1661327506.531586,126454.000,19037,3,GX,1,100,0.641
1188.284031,1188.284013,1661327506.570818,126492.000,19037,3,GX,1,100,0.763
1188.319134,1188.319116,1661327506.605921,126526.000,19055,3,GX,1,100,1.190
1188.354237,1188.354219,1661327506.641024,126560.000,19055,3,GX,1,100,1.343
1188.389340,1188.389322,1661327506.676127,126594.000,19055,3,GX,1,100,1.770
1188.429261,1188.429243,1661327506.716048,126632.667,19073,3,GX,1,100,2.472
1188.469182,1188.469164,1661327506.755969,126671.333,19073,3,GX,1,100,2.380
1188.509103,1188.509085,1661327506.795890,126710.000,19073,3,GX,1,100,2.502
1188.549368,1188.549350,1661327506.836155,126749.000,19088,2,GX,1,100,3.021
1188.589633,1188.589615,1661327506.876421,126788.000,19088,2,GX,1,100,3.906
1188.629554,1188.629536,1661327506.916342,126826.667,19107,3,GX,1,100,5.127
1188.669475,1188.669457,1661327506.956263,126865.333,19107,3,GX,1,100,5.768
1188.709396,1188.709378,1661327506.996184,126904.000,19107,3,GX,1,100,6.592
1188.749145,1188.749127,1661327507.035933,126942.500,19124,2,GX,1,100,6.927
1188.788894,1188.788876,1661327507.075682,126981.000,19124,2,GX,1,100,6.927
1188.828127,1188.828109,1661327507.114914,127019.000,19141,3,GX,1,100,1.251
1188.867360,1188.867342,1661327507.154147,127057.000,19141,3,GX,1,100,3.113
1188.906592,1188.906575,1661327507.193380,127095.000,19141,3,GX,1,100,18.158
1188.947890,1188.947872,1661327507.234677,127135.000,19163,3,GX,1,100,26.611
1188.989187,1188.989170,1661327507.275975,127175.000,19163,3,GX,1,100,28.168
1189.030485,1189.030467,1661327507.317273,127215.000,19163,3,GX,1,100,31.128
1189.070234,1189.070216,1661327507.357022,127253.500,19177,2,GX,1,100,43.610
1189.109983,1189.109965,1661327507.396770,127292.000,19177,2,GX,1,100,54.657
1189.149904,1189.149886,1661327507.436692,127330.667,19196,3,GX,1,100,58.014
1189.189825,1189.189807,1661327507.476613,127369.333,19196,3,GX,1,100,50.873
1189.229746,1189.229728,1661327507.516534,127408.000,19196,3,GX,1,100,36.713
1189.268979,1189.268961,1661327507.555766,127446.000,19213,2,GX,1,100,22.705
1189.308211,1189.308194,1661327507.594999,127484.000,19213,2,GX,1,100,5.310
1189.348477,1189.348459,1661327507.635264,127523.000,19230,3,GX,1,100,-14.191
1189.388742,1189.388724,1661327507.675529,127562.000,19230,3,GX,1,100,-35.278
1189.429007,1189.428989,1661327507.715795,127601.000,19230,3,GX,1,100,-48.737
1189.468584,1189.468566,1661327507.755372,127639.333,19246,3,GX,1,100,-50.568
1189.508161,1189.508143,1661327507.794948,127677.667,19246,3,GX,1,100,-39.001
1189.547738,1189.547720,1661327507.834525,127716.000,19246,3,GX,1,100,-21.790
1189.588519,1189.588501,1661327507.875307,127755.500,19266,2,GX,1,100,-9.644
1189.629300,1189.629283,1661327507.916088,127795.000,19266,2,GX,1,100,-0.427
1189.669566,1189.669548,1661327507.956353,127834.000,19282,3,GX,1,100,14.404
1189.709831,1189.709813,1661327507.996618,127873.000,19282,3,GX,1,100,25.787
1189.750096,1189.750078,1661327508.036884,127912.000,19282,3,GX,1,100,17.883
1189.790361,1189.790343,1661327508.077149,127951.000,19299,2,GX,1,100,1.770
1189.830626,1189.830608,1661327508.117414,127990.000,19299,2,GX,1,100,-9.735
1189.870547,1189.870529,1661327508.157335,128028.667,19321,3,GX,1,100,-7.507
1189.910468,1189.910450,1661327508.197256,128067.333,19321,3,GX,1,100,0.854
1189.950389,1189.950371,1661327508.237177,128106.000,19321,3,GX,1,100,-1.343
1189.990310,1189.990293,1661327508.277098,128144.667,19340,3,GX,1,100,-3.723
1190.030231,1190.030214,1661327508.317019,128183.333,19340,3,GX,1,100,0.519
1190.070152,1190.070135,1661327508.356940,128222.000,19340,3,GX,1,100,-1.251
1190.108869,1190.108851,1661327508.395657,128259.500,19356,2,GX,1,100,1.678
1190.147585,1190.147568,1661327508.434373,128297.000,19356,2,GX,1,100,5.096
1190.188539,1190.188521,1661327508.475327,128336.667,19373,3,GX,1,100,5.066
1190.229492,1190.229474,1661327508.516280,128376.333,19373,3,GX,1,100,5.402
1190.270446,1190.270428,1661327508.557234,128416.000,19373,3,GX,1,100,5.310
1190.310023,1190.310005,1661327508.596810,128454.333,19390,3,GX,1,100,3.967
1190.349599,1190.349582,1661327508.636387,128492.667,19390,3,GX,1,100,3.510
1190.389176,1190.389159,1661327508.675964,128531.000,19390,3,GX,1,100,3.540
1190.429441,1190.429424,1661327508.716229,128570.000,19405,2,GX,1,100,4.913
1190.469707,1190.469689,1661327508.756495,128609.000,19405,2,GX,1,100,4.333
1190.509628,1190.509610,1661327508.796416,128647.667,19422,3,GX,1,100,3.662
1190.549549,1190.549531,1661327508.836336,128686.333,19422,3,GX,1,100,3.601
1190.589470,1190.589452,1661327508.876257,128725.000,19422,3,GX,1,100,2.899
1190.629219,1190.629201,1661327508.916007,128763.500,19442,2,GX,1,100,3.204
1190.668968,1190.668950,1661327508.955755,128802.000,19442,2,GX,1,100,2.960
1190.708200,1190.708183,1661327508.994988,128840.000,19460,3,GX,1,100,2.075
1190.747433,1190.747415,1661327509.034221,128878.000,19460,3,GX,1,100,1.282
1190.786666,1190.786648,1661327509.073454,128916.000,19460,3,GX,1,100,0.885
1190.827619,1190.827601,1661327509.114407,128955.667,19477,3,GX,1,100,0.732
1190.868573,1190.868555,1661327509.155360,128995.333,19477,3,GX,1,100,0.580
1190.909526,1190.909508,1661327509.196314,129035.000,19477,3,GX,1,100,0.153
1190.949791,1190.949774,1661327509.236579,129074.000,19494,2,GX,1,100,0.397
1190.990056,1190.990039,1661327509.276844,129113.000,19494,2,GX,1,100,0.244
1191.025504,1191.025486,1661327509.312291,129147.333,19513,3,GX,1,100,-0.092
1191.060951,1191.060933,1661327509.347739,129181.667,19513,3,GX,1,100,-0.214
1191.096398,1191.096380,1661327509.383186,129216.000,19513,3,GX,1,100,-0.031
1191.136319,1191.136301,1661327509.423107,129254.667,19531,3,GX,1,100,0.397
1191.176240,1191.176222,1661327509.463028,129293.333,19531,3,GX,1,100,0.336
1191.216161,1191.216143,1661327509.502949,129332.000,19531,3,GX,1,100,0.946
1191.256426,1191.256408,1661327509.543214,129371.000,19549,2,GX,1,100,0.641
1191.296691,1191.296673,1661327509.583479,129410.000,19549,2,GX,1,100,0.702
1191.335924,1191.335906,1661327509.622712,129448.000,19566,3,GX,1,100,0.732
1191.375157,1191.375139,1661327509.661945,129486.000,19566,3,GX,1,100,0.793
1191.414389,1191.414372,1661327509.701177,129524.000,19566,3,GX,1,100,1.282
1191.454310,1191.454293,1661327509.741098,129562.667,19582,3,GX,1,100,1.007
1191.494231,1191.494214,1661327509.781019,129601.333,19582,3,GX,1,100,1.343
1191.534152,1191.534135,1661327509.820940,129640.000,19582,3,GX,1,100,1.312
1191.573385,1191.573367,1661327509.860173,129678.000,19599,2,GX,1,100,1.221
1191.612618,1191.612600,1661327509.899406,129716.000,19599,2,GX,1,100,1.251
1191.652539,1191.652521,1661327509.939327,129754.667,19616,3,GX,1,100,1.038
1191.692460,1191.692442,1661327509.979248,129793.333,19616,3,GX,1,100,1.007
1191.732381,1191.732363,1661327510.019169,129832.000,19616,3,GX,1,100,1.099
1191.772646,1191.772628,1661327510.059434,129871.000,19632,2,GX,1,100,0.763
1191.812911,1191.812893,1661327510.099699,129910.000,19632,2,GX,1,100,1.373
1191.852832,1191.852815,1661327510.139620,129948.667,19648,3,GX,1,100,1.251
1191.892753,1191.892736,1661327510.179541,129987.333,19648,3,GX,1,100,1.068
1191.932674,1191.932657,1661327510.219462,130026.000,19648,3,GX,1,100,1.099
1191.971907,1191.971889,1661327510.258695,130064.000,19669,3,GX,1,100,1.373
